,90.6945,90.1695,89.8584,91.1047,91.1262,89.2437,90.7663,91.1262,90.8605,89.2437,90.7174,91.1915,91.0633,89.9358,90.5218,90.9044,90.163,90.1104,91.9545,90.8409,91.4989,90.4809,91.3607,90.8659,90.0333,89.738,90.8267,90.7939,90.8753,90.8659,90.7405,91.5234,91.5932,90.7405,92.3873,91.6593,91.3133,90.988,91.0385,90.4652,90.8683,89.9073,90.7235
24.861,,23.8719,25.252,23.7531,23.5291,23.2193,23.5392,23.5291,20.0907,23.2193,18.9876,23.5687,24.2647,23.7928,23.7794,23.5446,23.9898,21.1416,24.3985,18.8144,23.7165,21.7093,23.9103,24.1976,26.0832,23.3869,23.8134,21.2561,23.8061,24.1976,23.0891,25.6887,21.3522,23.0891,23.4491,24.6065,24.0884,23.5344,23.5289,24.4818,19.0232,24.1578,25.1534
83.2333,85.0128,,84.51,84.5885,84.5814,82.6262,84.1998,84.5814,85.3745,82.6262,85.4109,84.4729,85.689,83.0231,83.8721,84.3849,84.5451,84.0499,85.9693,84.9502,85.2387,85.2537,85.4057,83.8544,84.494,83.0105,83.8688,85.6954,83.6409,83.8544,84.0802,84.4983,85.7254,84.0802,86.0264,85.5486,85.4517,84.5511,84.6736,84.2229,84.7992,83.9531,84.3487
89.9215,90.9931,90.8138,,91.7058,91.626,89.8584,90.6853,91.626,91.6497,89.8584,91.4584,90.7748,92.3542,90.3252,90.7406,90.7565,91.2214,90.545,92.9192,90.9211,91.6026,91.7448,91.7223,91.1427,89.4738,90.2712,91.0468,90.8153,91.1944,91.1427,90.9641,91.8584,91.3882,90.9641,92.8453,92.5439,92.0822,91.5421,91.6036,91.2503,91.0049,89.9759,91.2015
33.8449,33.146,33.8382,34.5504,,26.5164,32.6506,33.4332,26.5164,32.8928,32.6506,33.1555,33.7045,30.9836,33.8152,34.6043,33.5293,34.1598,31.5433,31.8783,32.6935,31.8055,32.9102,28.7323,31.676,34.0955,33.1437,31.8389,33.5412,31.7164,31.676,32.645,32.4381,33.9764,32.645,31.3773,30.8535,29.8863,28.8169,29.0793,32.3044,32.5707,32.5737,33.4093
33.9574,32.8624,34.1896,34.6644,26.5164,,32.6271,33.5275,26.1,32.9285,32.6271,33.0969,33.8114,30.8553,33.5631,34.7231,33.6303,34.2336,31.77,31.2409,32.6572,31.4461,32.7612,29.0493,31.623,34.1378,33.3112,31.7945,33.4661,31.6692,31.623,32.9241,32.0522,33.8596,32.9241,31.3116,30.2906,29.3092,28.529,28.7007,32.4051,32.436,32.708,33.5682
88.4583,90.1318,89.7525,90.2269,90.2189,90.1951,,90.1871,90.1951,90.8362,86.4,90.6142,90.654,90.6538,88.8772,89.1359,90.348,89.4424,89.4046,91.5168,90.0256,90.8787,90.4383,90.4639,90.3081,89.8408,89.4755,89.8732,90.0464,90.3487,90.3081,89.7854,91.4229,90.1881,89.7854,91.5267,90.4004,89.9885,89.9153,89.9745,90.2037,90.041,89.5227,90.3387
56.6201,56.1161,57.2465,56.5594,57.859,57.945,56.1878,,57.945,55.7296,56.1878,56.0327,52.9565,57.3109,56.4105,57.4977,52.8966,56.8585,55.3165,58.0507,55.3319,57.3221,55.6659,57.1908,55.565,55.9241,56.6339,55.4773,55.7957,55.6737,55.565,53.1348,56.4011,56.3907,53.1348,57.8006,56.4269,57.3163,57.2125,57.1742,54.7105,55.2128,56.8841,56.9333
33.9574,32.8624,34.1896,34.6644,26.5164,26.1,32.6271,33.5275,,32.9285,32.6271,33.0969,33.8114,30.8553,33.5631,34.7231,33.6303,34.2336,31.77,31.2409,32.6572,31.4461,32.7612,29.0493,31.623,34.1378,33.3112,31.7945,33.4661,31.6692,31.623,32.9241,32.0522,33.8596,32.9241,31.3116,30.2906,29.3092,28.529,28.7007,32.4051,32.436,32.708,33.5682
25.4325,20.1372,25.7138,25.789,23.2356,23.3775,24.3905,23.4645,23.3775,,24.3905,19.5129,23.448,23.418,25.2541,25.674,23.1942,25.4374,21.3489,24.1503,19.7471,23.3427,21.5127,24.066,24.7988,26.316,24.8059,24.3181,20.5496,24.6334,24.7988,22.1337,25.4695,22.2134,22.1337,23.806,23.7072,23.9317,22.6311,22.5892,24.1186,19.6955,25.1429,26.0586
88.4583,90.1318,89.7525,90.2269,90.2189,90.1951,86.4,90.1871,90.1951,90.8362,,90.6142,90.654,90.6538,88.8772,89.1359,90.348,89.4424,89.4046,91.5168,90.0256,90.8787,90.4383,90.4639,90.3081,89.8408,89.4755,89.8732,90.0464,90.3487,90.3081,89.7854,91.4229,90.1881,89.7854,91.5267,90.4004,89.9885,89.9153,89.9745,90.2037,90.041,89.5227,90.3387
25.1391,19.8145,24.4346,24.8166,23.6959,23.8289,23.3927,23.1198,23.8289,20.2577,23.3927,,23.3033,24.5724,24.903,24.5457,22.9573,24.4443,21.864,24.993,18.4363,23.9463,22.8877,24.071,24.5271,25.7057,24.0031,24.1737,22.2847,24.3796,24.5271,22.6828,26.0199,21.0768,22.6828,23.8883,23.8831,24.1508,23.7326,23.7053,24.3379,18.7024,24.1154,26.205
56.3967,56.4671,57.3106,56.5863,57.5858,57.767,55.808,52.9044,57.767,56.5302,55.808,56.4908,,56.6789,55.9565,57.3817,51.9264,56.6089,55.5346,57.8073,55.8979,56.9958,56.1384,57.4732,56.3817,55.9077,56.4082,56.2467,56.8367,55.9193,56.3817,53.444,56.6199,57.0026,53.444,57.9868,56.3558,57.2497,56.8769,56.8108,54.7234,55.8722,56.8591,56.8403
